Placa,DPI,Nombre,Marca,Modelo,Año,Multas,Traspasos
KBT-4329,9227795896096,Lara de Coll,Kia,Sportage,1997,3,0
VCU-4538,7895492416317,Régulo Balaguer Barral,Kia,Picanto,1997,4,1
CTN-2239,4939458637708,Adalberto Doménech Tomé,Toyota,Corolla,2021,1,2
MYE-5905,4356459100451,Benigno Cañas Chico,Mazda,BT-50,2022,0,1
FFZ-1029,5040170998041,Irma Terrón Carro,Toyota,Corolla,2016,4,3
SWP-0822,1045750858152,Ramiro Mínguez Barroso,Hyundai,Tucson,2003,1,2
VRG-7400,6988739431388,Adelaida Rivas Martí,Toyota,Corolla,2006,5,0
CCJ-7097,8697265410233,Alexandra Vargas Frutos,Mazda,6,2024,5,0
YLR-5407,6304692577790,Victorino de Guillén,Mazda,BT-50,2018,1,1
MZG-6718,1300175330623,Zacarías Hermenegildo Pont Tovar,Mazda,3,1999,2,3
VSN-9110,7857831999342,Baltasar Díaz Barranco,Mazda,6,2018,2,0
IXK-5952,9399258723853,Georgina Juanita Gaya Folch,Honda,CR-V,2008,4,1
YDJ-0919,5338640588128,Ibán Perea Bas,Honda,CR-V,2012,3,2
UCM-6079,4300273831894,Jacobo Ferrero Valls,Hyundai,Accent,1999,0,2
PAW-6428,1795413964924,Anastasio Roig Ávila,Kia,Sportage,2024,1,3
IBW-4534,4272863244609,Nacio Vigil,Mazda,6,1995,3,2
