Placa,DPI,Nombre,Marca,Modelo,Año,Multas,Traspasos
TLZ-3389,6854709301535,Antonio Antón Mármol,Hyundai,Accent,1996,2,3
PEA-2220,1990048371643,Remigio Pont Llopis,Toyota,Yaris,2007,1,3
CBO-5583,9034628352429,Andrés Felipe Miguel,Kia,Picanto,2017,5,3
QOT-3868,6071354393121,Crescencia Borrell,Kia,Picanto,2001,4,0
BGE-9299,9834842580200,Toribio del Ledesma,Toyota,Hilux,2009,1,1
BIV-8360,7769776227060,Carolina Benavente-Camino,Toyota,Corolla,2019,3,0
PAJ-4693,7537861516918,Apolonia de Torrent,Toyota,Yaris,2007,2,3
PRU-3708,6396706197697,Zacarías Amo Riera,Kia,Sorento,2013,0,0
MWC-1787,5303331209094,Juliana del Cabello,Hyundai,Accent,2024,0,1
WCF-6478,4071477650023,Rosalía Expósito Cervera,Hyundai,Santa Fe,2022,0,0
BEK-7833,1024173080625,Juan Manuel Román Madrigal Corbacho,Hyundai,Elantra,2000,3,3
OJL-3693,6510966306025,Chus Frías Quesada,Toyota,Corolla,2002,5,1
PSG-9753,1512243218154,Otilia Ropero Benavente,Mazda,CX-5,2023,1,3
KUW-7736,7667585927804,Sandra Uribe Plaza,Kia,Rio,2021,5,1
PXR-8471,4005331150629,María Carmen Emilia Arnaiz Verdú,Honda,CR-V,2022,5,3
